订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额
7691,50.9,50.9,辽宁省,2020/2/23 11:41,2020/2/23 11:41,0
7692,358,358,天津,2020/2/23 11:40,2020/2/23 11:40,0
7693,80.8,0,江西省,2020/2/23 11:40,2020/2/23 11:40,80.8
7694,81,0,陕西省,2020/2/23 11:38,2020/2/23 11:38,81
7695,108,108,山西省,2020/2/23 11:38,2020/2/23 11:38,0
7696,149.5,149.5,上海,2020/2/23 11:37,2020/2/23 11:37,0
7697,37,37,北京,2020/2/23 11:36,2020/2/23 11:37,0
7698,85,0,上海,2020/2/23 11:35,2020/2/23 11:36,85
7699,53,53,上海,2020/2/23 11:35,2020/2/23 11:35,0
7700,53,53,内蒙古自治区,2020/2/23 11:34,2020/2/23 11:34,0
7701,21,21,重庆,2020/2/23 11:33,2020/2/23 11:34,0
7702,101,101,浙江省,2020/2/23 11:33,2020/2/23 11:34,0
7703,101,101,河南省,2020/2/23 11:33,2020/2/23 11:33,0
7704,160,0,陕西省,2020/2/23 11:31,2020/2/23 11:31,160
7705,21,0,重庆,2020/2/23 11:30,,0
7706,21,21,四川省,2020/2/23 11:30,2020/2/23 11:30,0
7707,69,5,贵州省,2020/2/23 11:29,2020/2/23 11:30,64
7708,320,320,山西省,2020/2/23 11:28,2020/2/23 11:28,0
7709,140,140,广东省,2020/2/23 11:27,2020/2/23 11:28,0
7710,119,119,天津,2020/2/23 11:26,2020/2/23 11:27,0
7711,21,0,河北省,2020/2/23 11:26,,0
7712,119,0,天津,2020/2/23 11:26,,0
7713,21,21,北京,2020/2/23 11:25,2020/2/23 11:25,0
7714,85,0,江苏省,2020/2/23 11:24,2020/2/23 11:24,85
7715,21,0,北京,2020/2/23 11:22,,0
7716,119,119,广西壮族自治区,2020/2/23 11:22,2020/2/23 11:22,0
7717,85,85,云南省,2020/2/23 11:21,2020/2/23 11:21,0
7718,98.9,98.9,内蒙古自治区,2020/2/23 11:21,2020/2/23 11:31,0
7719,43,43,四川省,2020/2/23 11:20,2020/2/23 11:21,0
7720,53,0,贵州省,2020/2/23 11:20,2020/2/23 11:20,53
7721,128,128,天津,2020/2/23 11:20,2020/2/23 11:20,0
7722,53,53,四川省,2020/2/23 11:19,2020/2/23 11:19,0
7723,320,0,天津,2020/2/23 11:19,2020/2/23 11:19,320
7724,128,0,天津,2020/2/23 11:19,,0
7725,81,81,四川省,2020/2/23 11:18,2020/2/23 11:18,0
7726,21,21,天津,2020/2/23 11:18,2020/2/23 11:18,0
7727,598,598,山西省,2020/2/23 11:17,2020/2/23 11:17,0
7728,50.9,50.9,广东省,2020/2/23 11:15,2020/2/23 11:15,0
7729,69,69,江西省,2020/2/23 11:15,2020/2/23 11:15,0
7730,219.8,160,广东省,2020/2/23 11:13,2020/2/23 11:13,59.8
7731,270,0,广东省,2020/2/23 11:12,2020/2/23 11:12,270
7732,66.9,66.9,四川省,2020/2/23 11:12,2020/2/23 11:12,0
7733,37,37,天津,2020/2/23 11:11,2020/2/23 11:11,0
7734,37,37,四川省,2020/2/23 11:11,2020/2/23 11:11,0
7735,59,59,四川省,2020/2/23 11:09,2020/2/23 11:09,0
7736,43,43,内蒙古自治区,2020/2/23 11:08,2020/2/23 11:08,0
7737,636,636,辽宁省,2020/2/23 11:06,2020/2/23 11:25,0
7738,21,21,天津,2020/2/23 11:06,2020/2/23 11:06,0
7739,53,53,北京,2020/2/23 11:05,2020/2/23 11:05,0
7740,37,0,江苏省,2020/2/23 11:04,,0
7741,131.9,131.9,广东省,2020/2/23 11:03,2020/2/23 11:03,0
7742,160,160,河北省,2020/2/23 11:02,2020/2/23 11:02,0
7743,34.9,0,四川省,2020/2/23 11:01,2020/2/23 11:02,34.9
7744,53,53,广东省,2020/2/23 11:01,2020/2/23 11:01,0
7745,160,160,广东省,2020/2/23 11:01,2020/2/23 11:01,0
7746,21,21,上海,2020/2/23 10:59,2020/2/23 11:00,0
7747,50.9,50.9,广东省,2020/2/23 10:58,2020/2/23 11:01,0
7748,85,85,重庆,2020/2/23 10:57,2020/2/23 10:57,0
7749,112,112,天津,2020/2/23 10:57,2020/2/23 10:57,0
7750,81,81,辽宁省,2020/2/23 10:57,2020/2/23 10:57,0
7751,128,128,上海,2020/2/23 10:57,2020/2/23 10:57,0
7752,72.9,72.9,辽宁省,2020/2/23 10:55,2020/2/23 10:55,0
7753,34.9,34.9,重庆,2020/2/23 10:55,2020/2/23 10:55,0
7754,85,0,广东省,2020/2/23 10:54,2020/2/23 10:55,85
7755,99.9,0,江苏省,2020/2/23 10:54,2020/2/23 10:54,99.9
7756,187.8,187.8,四川省,2020/2/23 10:54,2020/2/23 10:54,0
7757,37,0,北京,2020/2/23 10:52,2020/2/23 10:59,37
7758,108,108,天津,2020/2/23 10:52,2020/2/23 10:52,0
7759,53,53,北京,2020/2/23 10:51,2020/2/23 10:52,0
7760,53,0,上海,2020/2/23 10:51,2020/2/23 10:51,53
7761,69,69,四川省,2020/2/23 10:51,2020/2/23 10:51,0
7762,591,591,四川省,2020/2/23 10:51,2020/2/23 10:51,0
7763,69,69,山东省,2020/2/23 10:51,2020/2/23 10:51,0
7764,37,0,上海,2020/2/23 10:50,2020/2/23 10:50,37
7765,99.9,99.9,上海,2020/2/23 10:49,2020/2/23 10:50,0
7766,112,112,上海,2020/2/23 10:49,2020/2/23 10:53,0
7767,21,21,上海,2020/2/23 10:49,2020/2/23 10:49,0
7768,147.9,0,云南省,2020/2/23 10:49,2020/2/23 10:49,147.9
7769,21,0,山东省,2020/2/23 10:47,,0
7770,21,21,福建省,2020/2/23 10:45,2020/2/23 10:46,0
7771,108,108,湖南省,2020/2/23 10:44,2020/2/23 10:44,0
7772,80.8,80.8,河南省,2020/2/23 10:44,2020/2/23 10:44,0
7773,64.8,64.8,四川省,2020/2/23 10:43,2020/2/23 10:44,0
7774,37,37,浙江省,2020/2/23 10:43,2020/2/23 10:43,0
7775,240,0,浙江省,2020/2/23 10:43,2020/2/23 10:43,240
7776,108,0,广东省,2020/2/23 10:42,,0
7777,50.9,50.9,浙江省,2020/2/23 10:42,2020/2/23 10:42,0
7778,75,75,江苏省,2020/2/23 10:40,2020/2/23 10:41,0
7779,37,37,云南省,2020/2/23 10:40,2020/2/23 10:40,0
7780,37,37,广东省,2020/2/23 10:40,2020/2/23 10:40,0
7781,53,53,江苏省,2020/2/23 10:38,2020/2/23 10:38,0
7782,34.9,0,河南省,2020/2/23 10:38,2020/2/23 10:38,34.9
7783,21,21,福建省,2020/2/23 10:37,2020/2/23 10:38,0
7784,21,21,河北省,2020/2/23 10:37,2020/2/23 10:37,0
7785,38,0,山东省,2020/2/23 10:35,,0
7786,37,0,湖南省,2020/2/23 10:34,2020/2/23 10:34,37
7787,119,119,江苏省,2020/2/23 10:34,2020/2/23 10:34,0
7788,64.8,64.8,四川省,2020/2/23 10:33,2020/2/23 10:35,0
7789,85,85,江苏省,2020/2/23 10:33,2020/2/23 10:33,0
7790,276.9,0,重庆,2020/2/23 10:33,,0
7791,21,21,上海,2020/2/23 10:33,2020/2/23 10:33,0
7792,81,81,上海,2020/2/23 10:33,2020/2/23 10:33,0
7793,69,69,北京,2020/2/23 10:32,2020/2/23 10:32,0
7794,339.4,339.4,浙江省,2020/2/23 10:31,2020/2/23 10:31,0
7795,34.9,34.9,浙江省,2020/2/23 10:30,2020/2/23 10:30,0
7796,85,85,广东省,2020/2/23 10:30,2020/2/23 10:30,0
7797,101,101,江苏省,2020/2/23 10:28,2020/2/23 10:28,0
7798,119,0,江苏省,2020/2/23 10:26,,0
7799,21,0,四川省,2020/2/23 10:24,2020/2/23 10:25,21
7800,139.8,139.8,云南省,2020/2/23 10:24,2020/2/23 10:24,0
7801,21,21,江苏省,2020/2/23 10:24,2020/2/23 10:24,0
7802,98.9,0,北京,2020/2/23 10:22,2020/2/23 10:22,98.9
7803,194,114,重庆,2020/2/23 10:22,2020/2/23 10:34,80
7804,37,37,天津,2020/2/23 10:22,2020/2/23 10:22,0
7805,53,53,陕西省,2020/2/23 10:21,2020/2/23 10:21,0
7806,69,69,重庆,2020/2/23 10:19,2020/2/23 10:20,0
7807,157.9,157.9,重庆,2020/2/23 10:19,2020/2/23 10:19,0
7808,37,37,江苏省,2020/2/23 10:17,2020/2/23 10:17,0
7809,69,69,上海,2020/2/23 10:16,2020/2/23 10:17,0
7810,50.9,50.9,湖南省,2020/2/23 10:16,2020/2/23 10:16,0
7811,155.8,155.8,上海,2020/2/23 10:13,2020/2/23 10:14,0
7812,59,0,四川省,2020/2/23 10:12,,0
7813,112,0,云南省,2020/2/23 10:09,,0
7814,37,37,江西省,2020/2/23 10:09,2020/2/23 10:09,0
7815,81,0,上海,2020/2/23 10:08,,0
7816,101,0,重庆,2020/2/23 10:08,2020/2/23 10:09,101
7817,85,85,重庆,2020/2/23 10:08,2020/2/23 10:08,0
7818,43,43,河南省,2020/2/23 10:07,2020/2/23 10:08,0
7819,119,0,江苏省,2020/2/23 10:07,2020/2/23 10:07,119
7820,224,0,江苏省,2020/2/23 10:06,2020/2/23 10:06,224
7821,43,0,山东省,2020/2/23 10:06,,0
7822,119,119,福建省,2020/2/23 10:05,2020/2/23 10:05,0
7823,64.8,0,江苏省,2020/2/23 10:05,2020/2/23 10:05,64.8
7824,119,119,浙江省,2020/2/23 10:05,2020/2/23 10:05,0
7825,21,21,陕西省,2020/2/23 10:04,2020/2/23 10:05,0
7826,160,0,上海,2020/2/23 10:04,2020/2/23 10:20,160
7827,53,53,浙江省,2020/2/23 10:03,2020/2/23 10:03,0
7828,37,37,北京,2020/2/23 10:03,2020/2/23 10:03,0
7829,37,37,福建省,2020/2/23 10:03,2020/2/23 10:03,0
7830,224,0,江苏省,2020/2/23 10:03,2020/2/23 10:03,224
7831,98.9,98.9,北京,2020/2/23 10:03,2020/2/23 10:06,0
7832,21,0,浙江省,2020/2/23 10:00,,0
7833,215,215,河南省,2020/2/23 9:59,2020/2/23 9:59,0
7834,212.9,212.9,四川省,2020/2/23 9:59,2020/2/23 9:59,0
7835,64.8,0,浙江省,2020/2/23 9:58,,0
7836,151,151,云南省,2020/2/23 9:58,2020/2/23 9:58,0
7837,69,69,江苏省,2020/2/23 9:57,2020/2/23 10:18,0
7838,53,0,北京,2020/2/23 9:57,,0
7839,37,37,广西壮族自治区,2020/2/23 9:57,2020/2/23 9:57,0
7840,53,0,重庆,2020/2/23 9:56,2020/2/23 9:56,53
7841,59,0,江苏省,2020/2/23 9:56,,0
7842,212.9,0,四川省,2020/2/23 9:56,2020/2/23 9:56,212.9
7843,263,263,浙江省,2020/2/23 9:56,2020/2/23 9:56,0
7844,69,69,北京,2020/2/23 9:55,2020/2/23 9:55,0
7845,160,0,重庆,2020/2/23 9:55,2020/2/23 9:55,160
7846,37,37,重庆,2020/2/23 9:55,2020/2/23 9:55,0
7847,53,53,辽宁省,2020/2/23 9:54,2020/2/23 9:54,0
7848,140,140,甘肃省,2020/2/23 9:53,2020/2/23 9:53,0
7849,64.8,0,四川省,2020/2/23 9:53,,0
7850,156,156,上海,2020/2/23 9:53,2020/2/23 9:53,0
7851,37,0,广东省,2020/2/23 9:52,,0
7852,160,150,河南省,2020/2/23 9:52,2020/2/23 9:52,10
7853,21,21,吉林省,2020/2/23 9:51,2020/2/23 9:51,0
7854,101,101,四川省,2020/2/23 9:50,2020/2/23 9:50,0
7855,69,69,河北省,2020/2/23 9:50,2020/2/23 9:50,0
7856,37,0,四川省,2020/2/23 9:50,2020/2/23 9:50,37
7857,102,102,山东省,2020/2/23 9:50,2020/2/23 9:50,0
7858,112,0,辽宁省,2020/2/23 9:49,,0
7859,37,37,江苏省,2020/2/23 9:47,2020/2/23 9:47,0
7860,37,0,山东省,2020/2/23 9:47,,0
7861,53,53,重庆,2020/2/23 9:46,2020/2/23 9:47,0
7862,37,37,广西壮族自治区,2020/2/23 9:46,2020/2/23 9:46,0
7863,166,134,江苏省,2020/2/23 9:46,2020/2/23 9:46,32
7864,21,21,山东省,2020/2/23 9:45,2020/2/23 9:46,0
7865,85,85,河北省,2020/2/23 9:45,2020/2/23 9:45,0
7866,53,53,江苏省,2020/2/23 9:44,2020/2/23 9:44,0
7867,50.9,50.9,上海,2020/2/23 9:44,2020/2/23 9:44,0
7868,21,0,四川省,2020/2/23 9:44,,0
7869,69,0,福建省,2020/2/23 9:43,2020/2/23 9:44,69
7870,37,37,河北省,2020/2/23 9:43,2020/2/23 9:44,0
7871,151,151,上海,2020/2/23 9:43,2020/2/23 9:43,0
7872,200,200,上海,2020/2/23 9:43,2020/2/23 9:44,0
7873,80,80,四川省,2020/2/23 9:43,2020/2/23 9:43,0
7874,101,101,甘肃省,2020/2/23 9:42,2020/2/23 9:43,0
7875,148.9,148.9,浙江省,2020/2/23 9:42,2020/2/23 9:42,0
7876,37,37,吉林省,2020/2/23 9:42,2020/2/23 9:42,0
7877,53,53,安徽省,2020/2/23 9:42,2020/2/23 9:42,0
7878,85,85,河北省,2020/2/23 9:42,2020/2/23 9:42,0
7879,85,85,上海,2020/2/23 9:41,2020/2/23 9:41,0
7880,37,0,安徽省,2020/2/23 9:41,2020/2/23 9:41,37
7881,69,0,河北省,2020/2/23 9:40,,0
7882,85,85,上海,2020/2/23 9:40,2020/2/23 9:40,0
7883,37,37,福建省,2020/2/23 9:39,2020/2/23 9:40,0
7884,244.9,0,重庆,2020/2/23 9:39,2020/2/23 9:39,244.9
7885,21,21,湖南省,2020/2/23 9:38,2020/2/23 9:38,0
7886,69,69,四川省,2020/2/23 9:38,2020/2/23 9:38,0
7887,69,69,江苏省,2020/2/23 9:36,2020/2/23 9:36,0
7888,59,59,重庆,2020/2/23 9:35,2020/2/23 9:35,0
7889,131.9,131.9,广西壮族自治区,2020/2/23 9:35,2020/2/23 9:39,0
7890,183,183,上海,2020/2/23 9:33,2020/2/23 9:33,0
7891,101,101,吉林省,2020/2/23 9:33,2020/2/23 9:33,0
7892,85,85,江苏省,2020/2/23 9:33,2020/2/23 9:33,0
7893,439,439,北京,2020/2/23 9:33,2020/2/23 9:33,0
7894,37,37,重庆,2020/2/23 9:31,2020/2/23 9:31,0
7895,119,119,浙江省,2020/2/23 9:31,2020/2/23 9:31,0
7896,112,112,上海,2020/2/23 9:30,2020/2/23 9:31,0
7897,85,85,天津,2020/2/23 9:30,2020/2/23 9:31,0
7898,160,160,云南省,2020/2/23 9:29,2020/2/23 9:29,0
7899,107.8,107.8,浙江省,2020/2/23 9:29,2020/2/23 9:29,0
7900,37,37,重庆,2020/2/23 9:28,2020/2/23 9:29,0
7901,29.9,29.9,山东省,2020/2/23 9:27,2020/2/23 9:29,0
7902,123.8,123.8,江苏省,2020/2/23 9:26,2020/2/23 9:27,0
7903,21,21,上海,2020/2/23 9:26,2020/2/23 9:26,0
7904,37,37,广东省,2020/2/23 9:24,2020/2/23 9:25,0
7905,66.9,0,江苏省,2020/2/23 9:24,,0
7906,98.9,98.9,河北省,2020/2/23 9:24,2020/2/23 9:24,0
7907,112,112,上海,2020/2/23 9:23,2020/2/23 9:23,0
7908,37,37,北京,2020/2/23 9:22,2020/2/23 9:22,0
7909,69,69,江苏省,2020/2/23 9:21,2020/2/23 9:23,0
7910,37,37,吉林省,2020/2/23 9:21,2020/2/23 9:23,0
7911,128,128,北京,2020/2/23 9:19,2020/2/23 9:20,0
7912,320,320,广东省,2020/2/23 9:19,2020/2/23 9:19,0
7913,139.8,139.8,北京,2020/2/23 9:18,2020/2/23 9:19,0
7914,128,128,黑龙江省,2020/2/23 9:18,2020/2/23 9:18,0
7915,69,69,上海,2020/2/23 9:17,2020/2/23 9:17,0
7916,53,53,山东省,2020/2/23 9:17,2020/2/23 9:17,0
7917,128,0,江西省,2020/2/23 9:16,2020/2/23 9:16,128
7918,37,0,山东省,2020/2/23 9:16,,0
7919,85,0,安徽省,2020/2/23 9:15,2020/2/23 9:15,85
7920,119,119,上海,2020/2/23 9:13,2020/2/23 9:13,0
7921,53,53,山东省,2020/2/23 9:11,2020/2/23 9:11,0
7922,37,37,广东省,2020/2/23 9:11,2020/2/23 9:11,0
7923,37,0,上海,2020/2/23 9:09,,0
7924,98.9,98.9,河北省,2020/2/23 9:09,2020/2/23 9:09,0
7925,37,37,湖南省,2020/2/23 9:08,2020/2/23 9:08,0
7926,21,21,上海,2020/2/23 9:08,2020/2/23 9:08,0
7927,101,101,四川省,2020/2/23 9:07,2020/2/23 9:08,0
7928,192,192,山西省,2020/2/23 9:06,2020/2/23 9:06,0
7929,160,160,上海,2020/2/23 9:02,2020/2/23 9:02,0
7930,85,85,四川省,2020/2/23 9:01,2020/2/23 9:01,0
7931,144,144,广东省,2020/2/23 9:00,2020/2/23 9:00,0
7932,153.7,153.7,四川省,2020/2/23 8:59,2020/2/23 9:00,0
7933,162,114,河北省,2020/2/23 8:58,2020/2/23 8:58,48
7934,69,69,天津,2020/2/23 8:58,2020/2/23 9:15,0
7935,85,0,北京,2020/2/23 8:56,,0
7936,82.9,82.9,浙江省,2020/2/23 8:56,2020/2/23 8:56,0
7937,119,0,北京,2020/2/23 8:55,,0
7938,101,101,辽宁省,2020/2/23 8:54,2020/2/23 8:54,0
7939,101,101,云南省,2020/2/23 8:53,2020/2/23 8:53,0
7940,196.9,0,江西省,2020/2/23 8:52,,0
7941,160,160,浙江省,2020/2/23 8:51,2020/2/23 8:55,0
7942,238,238,北京,2020/2/23 8:50,2020/2/23 8:50,0
7943,37,37,安徽省,2020/2/23 8:50,2020/2/23 8:50,0
7944,37,37,北京,2020/2/23 8:49,2020/2/23 8:49,0
7945,85,85,浙江省,2020/2/23 8:49,2020/2/23 8:49,0
7946,153.7,0,江苏省,2020/2/23 8:48,,0
7947,37,37,重庆,2020/2/23 8:47,2020/2/23 8:48,0
7948,37,37,北京,2020/2/23 8:47,2020/2/23 8:47,0
7949,108,108,浙江省,2020/2/23 8:47,2020/2/23 8:47,0
7950,37,37,北京,2020/2/23 8:47,2020/2/23 8:58,0
7951,85,85,四川省,2020/2/23 8:46,2020/2/23 8:47,0
7952,85,85,北京,2020/2/23 8:45,2020/2/23 8:45,0
7953,183,183,浙江省,2020/2/23 8:44,2020/2/23 8:44,0
7954,85,85,湖南省,2020/2/23 8:44,2020/2/23 8:44,0
7955,262.8,262.8,重庆,2020/2/23 8:41,2020/2/23 8:41,0
7956,112,112,北京,2020/2/23 8:39,2020/2/23 8:39,0
7957,85,85,山西省,2020/2/23 8:38,2020/2/23 8:39,0
7958,101,101,四川省,2020/2/23 8:37,2020/2/23 8:37,0
7959,53,53,广东省,2020/2/23 8:37,2020/2/23 8:37,0
7960,64.8,0,江苏省,2020/2/23 8:36,2020/2/23 8:36,64.8
7961,37,0,上海,2020/2/23 8:36,2020/2/23 8:36,37
7962,199,199,广东省,2020/2/23 8:35,2020/2/23 8:35,0
7963,53,53,浙江省,2020/2/23 8:33,2020/2/23 8:33,0
7964,37,37,广东省,2020/2/23 8:32,2020/2/23 8:32,0
7965,34.9,0,江苏省,2020/2/23 8:32,2020/2/23 8:32,34.9
7966,21,0,福建省,2020/2/23 8:31,2020/2/23 8:31,21
7967,21,0,福建省,2020/2/23 8:31,,0
7968,211,211,上海,2020/2/23 8:31,2020/2/23 17:56,0
7969,85,85,江西省,2020/2/23 8:29,2020/2/23 8:30,0
7970,59,0,江苏省,2020/2/23 8:28,2020/2/23 8:28,59
7971,37,37,浙江省,2020/2/23 8:26,2020/2/23 8:26,0
7972,102,0,上海,2020/2/23 8:26,2020/2/23 17:55,102
7973,69,69,河北省,2020/2/23 8:26,2020/2/23 8:26,0
7974,69,0,河北省,2020/2/23 8:25,,0
7975,37,37,上海,2020/2/23 8:25,2020/2/23 8:25,0
7976,85,85,山西省,2020/2/23 8:24,2020/2/23 8:25,0
7977,21,0,浙江省,2020/2/23 8:23,,0
7978,37,37,江苏省,2020/2/23 8:22,2020/2/23 8:22,0
7979,53,53,重庆,2020/2/23 8:21,2020/2/23 8:21,0
7980,85,85,四川省,2020/2/23 8:20,2020/2/23 8:20,0
7981,85,85,黑龙江省,2020/2/23 8:20,2020/2/23 8:20,0
7982,140,102,北京,2020/2/23 8:19,2020/2/23 8:20,38
7983,151,151,福建省,2020/2/23 8:18,2020/2/23 8:19,0
7984,37,37,上海,2020/2/23 8:18,2020/2/23 8:18,0
7985,69,69,四川省,2020/2/23 8:17,2020/2/23 8:17,0
7986,37,37,北京,2020/2/23 8:16,2020/2/23 8:16,0
7987,37,37,湖南省,2020/2/23 8:16,2020/2/23 8:16,0
7988,119,0,吉林省,2020/2/23 8:15,2020/2/23 8:27,119
7989,118,118,山东省,2020/2/23 8:15,2020/2/23 8:15,0
7990,37,37,江苏省,2020/2/23 8:14,2020/2/23 8:14,0
7991,53,53,天津,2020/2/23 8:14,2020/2/23 8:23,0
7992,85,85,上海,2020/2/23 8:13,2020/2/23 8:13,0
7993,64.8,64.8,重庆,2020/2/23 8:12,2020/2/23 8:12,0
7994,37,37,辽宁省,2020/2/23 8:11,2020/2/23 8:11,0
7995,21,0,黑龙江省,2020/2/23 8:10,,0
7996,37,37,山东省,2020/2/23 8:10,2020/2/23 8:10,0
7997,21,21,北京,2020/2/23 8:10,2020/2/23 8:10,0
7998,217.9,0,江苏省,2020/2/23 8:09,2020/2/23 8:09,217.9
7999,21,0,江苏省,2020/2/23 8:09,2020/2/23 8:09,21
8000,123.8,123.8,上海,2020/2/23 8:08,2020/2/23 8:08,0
8001,152,152,重庆,2020/2/23 8:08,2020/2/23 8:08,0
8002,85,85,山东省,2020/2/23 8:08,2020/2/23 8:08,0
8003,34.9,0,浙江省,2020/2/23 8:07,2020/2/23 8:07,34.9
8004,34.9,0,云南省,2020/2/23 8:06,2020/2/23 8:06,34.9
8005,34.9,0,江苏省,2020/2/23 8:05,,0
8006,69,69,陕西省,2020/2/23 8:03,2020/2/23 8:04,0
8007,151,151,河北省,2020/2/23 8:03,2020/2/23 8:03,0
8008,160,0,重庆,2020/2/23 8:03,,0
8009,69,69,北京,2020/2/23 8:02,2020/2/23 8:02,0
8010,21,0,浙江省,2020/2/23 8:01,2020/2/23 8:01,21
8011,37,37,江苏省,2020/2/23 7:58,2020/2/23 7:58,0
8012,43,0,北京,2020/2/23 7:55,,0
8013,37,0,江苏省,2020/2/23 7:54,,0
8014,282.9,282.9,天津,2020/2/23 7:53,2020/2/23 7:53,0
8015,53,53,浙江省,2020/2/23 7:52,2020/2/23 7:56,0
8016,151,151,河北省,2020/2/23 7:52,2020/2/23 7:52,0
8017,101,101,江西省,2020/2/23 7:51,2020/2/23 7:51,0
8018,119,0,湖南省,2020/2/23 7:50,2020/2/23 7:50,119
8019,119,119,天津,2020/2/23 7:49,2020/2/23 7:49,0
8020,69,69,陕西省,2020/2/23 7:49,2020/2/23 7:49,0
8021,21,0,广东省,2020/2/23 7:48,,0
8022,119,119,浙江省,2020/2/23 7:47,2020/2/23 7:47,0
8023,114,114,北京,2020/2/23 7:47,2020/2/23 7:47,0
8024,34.9,34.9,河北省,2020/2/23 7:46,2020/2/23 7:46,0
8025,21,21,安徽省,2020/2/23 7:45,2020/2/23 7:45,0
8026,153.7,153.7,山西省,2020/2/23 7:44,2020/2/23 7:45,0
8027,37,37,河北省,2020/2/23 7:41,2020/2/23 7:41,0
8028,119,119,福建省,2020/2/23 7:40,2020/2/23 7:41,0
8029,21,21,辽宁省,2020/2/23 7:39,2020/2/23 7:39,0
8030,112,112,浙江省,2020/2/23 7:39,2020/2/23 7:39,0
8031,112,0,黑龙江省,2020/2/23 7:39,,0
8032,81,81,浙江省,2020/2/23 7:37,2020/2/23 7:37,0
8033,69,69,辽宁省,2020/2/23 7:37,2020/2/23 7:38,0
8034,53,53,山东省,2020/2/23 7:36,2020/2/23 7:36,0
8035,21,0,河北省,2020/2/23 7:36,,0
8036,125.9,125.9,四川省,2020/2/23 7:35,2020/2/23 7:36,0
8037,37,37,山东省,2020/2/23 7:34,2020/2/23 7:34,0
8038,37,37,广东省,2020/2/23 7:33,2020/2/23 7:54,0
8039,37,37,江苏省,2020/2/23 7:31,2020/2/23 7:31,0
8040,156,156,福建省,2020/2/23 7:30,2020/2/23 7:30,0
8041,53,53,浙江省,2020/2/23 7:29,2020/2/23 7:29,0
8042,69,69,江苏省,2020/2/23 7:25,2020/2/23 7:25,0
8043,85,85,广西壮族自治区,2020/2/23 7:24,2020/2/23 7:24,0
8044,85,85,黑龙江省,2020/2/23 7:23,2020/2/23 7:23,0
8045,43,0,湖南省,2020/2/23 7:23,,0
8046,160,160,广东省,2020/2/23 7:21,2020/2/23 7:23,0
8047,21,0,四川省,2020/2/23 7:20,2020/2/23 7:20,21
8048,176,176,天津,2020/2/23 7:20,2020/2/23 7:22,0
8049,21,21,江苏省,2020/2/23 7:18,2020/2/23 7:18,0
8050,21,0,甘肃省,2020/2/23 7:17,,0
8051,69,69,浙江省,2020/2/23 7:14,2020/2/23 7:14,0
8052,101,0,浙江省,2020/2/23 7:14,2020/2/23 7:14,101
8053,101,101,浙江省,2020/2/23 7:12,2020/2/23 7:12,0
8054,101,101,江苏省,2020/2/23 7:12,2020/2/23 7:12,0
8055,37,37,云南省,2020/2/23 7:11,2020/2/23 7:11,0
8056,21,0,广西壮族自治区,2020/2/23 7:10,,0
8057,85,85,山东省,2020/2/23 7:10,2020/2/23 7:10,0
8058,195.9,195.9,河北省,2020/2/23 7:09,2020/2/23 7:09,0
8059,37,37,山西省,2020/2/23 7:07,2020/2/23 7:07,0
8060,21,0,山东省,2020/2/23 7:03,,0
8061,21,21,吉林省,2020/2/23 7:02,2020/2/23 7:02,0
8062,81,81,广东省,2020/2/23 7:01,2020/2/23 7:02,0
8063,37,37,安徽省,2020/2/23 7:00,2020/2/23 7:00,0
8064,37,37,山东省,2020/2/23 6:57,2020/2/23 6:58,0
8065,21,0,安徽省,2020/2/23 6:56,2020/2/23 6:56,21
8066,101,101,河南省,2020/2/23 6:55,2020/2/23 6:55,0
8067,69,69,浙江省,2020/2/23 6:55,2020/2/23 6:55,0
8068,37,0,四川省,2020/2/23 6:53,,0
8069,285.9,285.9,浙江省,2020/2/23 6:52,2020/2/23 6:52,0
8070,85,85,辽宁省,2020/2/23 6:49,2020/2/23 6:49,0
8071,21,21,上海,2020/2/23 6:48,2020/2/23 6:48,0
8072,97,97,北京,2020/2/23 6:47,2020/2/23 6:48,0
8073,37,37,北京,2020/2/23 6:46,2020/2/23 6:46,0
8074,119,0,江苏省,2020/2/23 6:44,,0
8075,119,0,江苏省,2020/2/23 6:43,,0
8076,64.8,0,江苏省,2020/2/23 6:42,,0
8077,69,0,江苏省,2020/2/23 6:41,,0
8078,112,112,江苏省,2020/2/23 6:35,2020/2/23 6:35,0
8079,37,37,湖南省,2020/2/23 6:31,2020/2/23 6:31,0
8080,112,0,北京,2020/2/23 6:30,2020/2/23 6:30,112
8081,112,112,天津,2020/2/23 6:28,2020/2/23 6:28,0
8082,96.8,96.8,北京,2020/2/23 6:19,2020/2/23 6:19,0
8083,53,53,上海,2020/2/23 6:13,2020/2/23 6:13,0
8084,37,37,浙江省,2020/2/23 6:11,2020/2/23 6:12,0
8085,37,37,上海,2020/2/23 6:11,2020/2/23 6:12,0
8086,37,0,安徽省,2020/2/23 6:01,,0
8087,21,21,北京,2020/2/23 5:44,2020/2/23 5:44,0
8088,85,85,上海,2020/2/23 5:42,2020/2/23 5:43,0
8089,37,37,辽宁省,2020/2/23 5:40,2020/2/23 5:41,0
8090,75,0,河南省,2020/2/23 5:36,2020/2/23 5:36,75
8091,21,0,浙江省,2020/2/23 5:33,,0
8092,50.9,50.9,浙江省,2020/2/23 5:25,2020/2/23 5:25,0
8093,109.9,0,上海,2020/2/23 5:22,,0
8094,81,81,上海,2020/2/23 5:16,2020/2/23 5:16,0
